ticker,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
GOOS,monthly,2020-03-31,76085100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(76085100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(60882800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(49998000)}]",2026-05-31,8924427,9.609999656677246,0.11729533114893717,77
NKX,monthly,2020-03-31,5187700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(5187700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(1239500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1213900)}]",2026-05-31,2141709,12.40999984741211,0.41284364940146884,77
AIR,monthly,2020-03-31,14074600,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(14074600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3637100)}]",2026-05-31,6178068,107.51000213623048,0.43895158654597644,77
MDLZ,monthly,2020-03-31,286698600,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(286698600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(153494600)}]",2026-05-31,110926016,61.84000015258789,0.38690811883978504,77
RS,monthly,2020-03-31,17869500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(17869500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(10217700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(8277600)}]",2026-05-31,4340000,362.260009765625,0.24287193262262513,77
MSFT,monthly,2020-03-31,1612695500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(1612695500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(887522300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(558530000)}]",2026-05-31,514386966,421.05999755859375,0.31896099790692045,77
CW,monthly,2020-03-31,10275300,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(10275300)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(4322200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3632200)}]",2026-05-31,3893197,726.6500244140625,0.3788888888888889,77
AON,monthly,2020-03-31,63255600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(63255600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(20696800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(15541000)}]",2026-05-31,23349777,321.1499938964844,0.3691337525847514,77
RFI,monthly,2020-03-31,4251500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4251500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2000700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1845700)}]",2026-05-31,1532236,11.34000015258789,0.360398918028931,77
LEN-B,monthly,2020-03-31,4202634,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4202634)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(1613981)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1471222)}]",2026-05-31,1111395,85.94999694824219,0.26445200795501106,77
JLL,monthly,2020-03-31,18108600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(18108600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(6796600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(4910500)}]",2026-05-31,5484202,293.0299987792969,0.30285068972753276,77
DHI,monthly,2020-03-31,157333900,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(157333900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(88166900)}]",2026-05-31,34900342,141.75999450683594,0.2218234086868755,77
RL,monthly,2020-03-31,37284100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(37284100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(23072300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(15758000)}]",2026-05-31,11082388,329.239990234375,0.29724166601849045,77
AXP,monthly,2020-03-31,227466200,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(227466200)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(73480200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(71778000)}]",2026-05-31,48358726,309.82000732421875,0.21259741447300742,77
EXP,monthly,2020-03-31,12122600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(12122600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(7487700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(5100400)}]",2026-05-31,6498933,200.25,0.5361005889825615,77
MSCI,monthly,2020-03-31,26360100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(26360100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(12354200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(9255000)}]",2026-05-31,9317918,581.969970703125,0.35348568480392717,77
THG,monthly,2020-03-31,8759600,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(8759600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(4454800)}]",2026-05-31,4338230,194.55999755859372,0.4952543495136764,77
DOV,monthly,2020-03-31,36588700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(36588700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(18319900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(17900500)}]",2026-05-31,11670199,210.97999572753903,0.31895637177598546,77
EG,monthly,2020-03-31,11913800,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(11913800)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(6043100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(5337100)}]",2026-05-31,4834647,358.4200134277344,0.4058022629219896,77
HD,monthly,2020-03-31,221563200,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(221563200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(97265400)}]",2026-05-31,83404552,310.5799865722656,0.37643684510785186,77
UTG,monthly,2020-03-31,11059500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(11059500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(4502900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2194300)}]",2026-05-31,3310938,41.29999923706055,0.2993750169537502,77
HEQ,monthly,2020-03-31,2147400,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(2147400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1050600)}]",2026-05-31,719237,11.619999885559082,0.3349338735214678,77
BGX,monthly,2020-03-31,3322400,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(3322400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(1363300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1091400)}]",2026-05-31,1053550,10.899999618530272,0.31710510474355885,77
PDT,monthly,2020-03-31,7979300,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(7979300)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2996700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1280300)}]",2026-05-31,1816297,12.920000076293944,0.22762610755329415,77
EFR,monthly,2020-03-31,11979200,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(11979200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(4899000)}]",2026-05-31,1883133,10.460000038146973,0.15720023039935888,77
ESBA,monthly,2020-03-31,603300,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(603300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(219100)}]",2026-05-31,50125,5.53000020980835,0.08308470081219957,77
SNA,monthly,2020-03-31,17273100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(17273100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(11744600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(6383500)}]",2026-05-31,5039515,363.30999755859375,0.291755098968917,77
DE,monthly,2020-03-31,60612000,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(60612000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(36923800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(32413800)}]",2026-05-31,14796388,560.4600219726562,0.24411647858509866,77
JQC,monthly,2020-03-31,45397900,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(45397900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(24560500)}]",2026-05-31,8258114,4.820000171661377,0.1819051982580692,77
COST,monthly,2020-03-31,125473600,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(125473600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(43480800)}]",2026-05-31,31578748,1074.010009765625,0.25167643233317605,77
BEN,monthly,2020-03-31,161592200,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(161592200)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(107787400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(89050100)}]",2026-05-31,66900047,31.200000762939453,0.4140054222914225,77
BTT,monthly,2020-03-31,9544600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(9544600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2876100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1959200)}]",2026-05-31,1117728,22.6299991607666,0.11710579804287241,77
MCR,monthly,2020-03-31,6654800,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(6654800)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2994800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2347800)}]",2026-05-31,950149,5.909999847412109,0.14277649215603774,77
WHG,monthly,2020-03-31,2202600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(2202600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(722400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(639200)}]",2026-05-31,214231,15.970000267028809,0.09726278035049488,77
KRNY,monthly,2020-03-31,13892500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(13892500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(6270800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(5731000)}]",2026-05-31,4737260,8.229999542236328,0.3409940615439986,77
DMB,monthly,2020-03-31,3439500,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(3439500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(931400)}]",2026-05-31,731555,10.8100004196167,0.21269225178078208,77
CSCO,monthly,2020-03-31,991833100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(991833100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(560728700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(379259100)}]",2026-05-31,457618818,114.3499984741211,0.46138691882737126,77
EPD,monthly,2020-03-31,416742700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(416742700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(144894300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(119911600)}]",2026-05-31,65475622,39.38999938964844,0.15711282285208594,77
BMY,monthly,2020-03-31,446510800,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(446510800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(314458000)}]",2026-05-31,147607318,58.540000915527344,0.33057950222032706,77
RCS,monthly,2020-03-31,17397800,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(17397800)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(5527100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2506500)}]",2026-05-31,2351361,5.329999923706055,0.13515277793744038,77
CLB,monthly,2020-03-31,58924900,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(58924900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(15687500)}]",2026-05-31,7395809,13.75,0.12551245738219327,77
XHR,monthly,2020-03-31,31397700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(31397700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(15946200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(11727500)}]",2026-05-31,10109750,16.899999618530273,0.321990145775009,77
ASA,monthly,2020-03-31,4190000,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4190000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2544400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2363900)}]",2026-05-31,1301320,61.630001068115234,0.31057756563245825,77
LIN,monthly,2020-03-31,92970700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(92970700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(42077100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(34481000)}]",2026-05-31,32618656,506.6300048828125,0.35084877278540444,77
CXT,monthly,2020-03-31,37779104,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(37779104)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(17956037)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(14438187)}]",2026-05-31,12193407,38.9900016784668,0.32275532527187517,77
ANET,monthly,2020-03-31,413214400,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(413214400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(278273600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(240096000)}]",2026-05-31,213420650,140.49000549316406,0.5164888977731656,77
EXC,monthly,2020-03-31,303079735,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(303079735)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(176663076)}]",2026-05-31,117648338,44.869998931884766,0.3881761939642715,77
WCN,monthly,2020-03-31,52851600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(52851600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(17378400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(14489600)}]",2026-05-31,25699990,156.97999572753906,0.48626701935229966,77
RLJ,monthly,2020-03-31,86837600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(86837600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(37579300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(33711100)}]",2026-05-31,52620434,9.489999771118164,0.6059637069656462,77
APH,monthly,2020-03-31,235122400,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(235122400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(116682000)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(101996800)}]",2026-05-31,173588917,123.0500030517578,0.7382917025345097,77
FTNT,monthly,2020-03-31,341949500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(341949500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(156654500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(117975000)}]",2026-05-31,107919206,130.0,0.3155998356482463,77
CHW,monthly,2020-03-31,11982400,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(11982400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(5372400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3520400)}]",2026-05-31,2745107,8.449999809265137,0.22909492255307784,77
CNX,monthly,2020-03-31,174242600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(174242600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(97772800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(91171800)}]",2026-05-31,26109955,36.52999877929688,0.14984828623998953,77
EAD,monthly,2020-03-31,16682100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(16682100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(6384900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(5240200)}]",2026-05-31,2178541,6.519999980926514,0.1305915322411447,77
PCM,monthly,2020-03-31,2815100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(2815100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(852600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(721400)}]",2026-05-31,724909,5.670000076293945,0.25750737096373133,77
VGI,monthly,2020-03-31,2859900,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(2859900)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2493800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1685200)}]",2026-05-31,612979,7.320000171661377,0.2143358159376202,77
EVF,monthly,2020-03-31,9340200,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(9340200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3223400)}]",2026-05-31,1213175,4.965000152587891,0.12988747564291986,77
TPR,monthly,2020-03-31,148215500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(148215500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(92843100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(72511400)}]",2026-05-31,45849501,135.7899932861328,0.30934349646292053,77
MSGS,monthly,2020-03-31,13985653,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(13985653)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(6139640)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3257686)}]",2026-05-31,3846637,353.1499938964844,0.2750416444623644,77
EIM,monthly,2020-03-31,9080400,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(9080400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(4749400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2670100)}]",2026-05-31,1740322,9.6899995803833,0.19165697546363597,77
EVN,monthly,2020-03-31,6086100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(6086100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2325000)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2176300)}]",2026-05-31,1298710,10.619999885559082,0.21338952695486435,77
EPR,monthly,2020-03-31,60212000,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(60212000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(17924100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(10931600)}]",2026-05-31,10472743,58.38999938964844,0.17393115990168073,77
DXC,monthly,2020-03-31,164591600,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(164591600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(89588000)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(68310400)}]",2026-05-31,105574799,9.100000381469728,0.6414349152690659,77
DFP,monthly,2020-03-31,4253700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4253700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(1355300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(926300)}]",2026-05-31,745352,20.420000076293945,0.17522439288149141,77
CTVA,monthly,2020-03-31,146898200,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(146898200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(121526900)}]",2026-05-31,59581968,78.80000305175781,0.4056003953758453,77
MET,monthly,2020-03-31,247939300,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(247939300)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(129350600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(115084700)}]",2026-05-31,47011433,82.51000213623047,0.18960863808198217,77
MAIN,monthly,2020-03-31,31602900,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(31602900)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(9391200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(5295500)}]",2026-05-31,11866277,51.220001220703125,0.375480636270722,77
PEB,monthly,2020-03-31,108992600,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(108992600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(30068000)}]",2026-05-31,28831637,14.93000030517578,0.26452839000078904,77
PSEC,monthly,2020-03-31,142390100,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(142390100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(50601900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(28493400)}]",2026-05-31,106740198,2.200000047683716,0.7496321584155078,77
HAL,monthly,2020-03-31,855633600,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(855633600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(261274100)}]",2026-05-31,146266481,42.29999923706055,0.17094522819113228,77
EXPD,monthly,2020-03-31,55609800,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(55609800)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(31730200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(31339400)}]",2026-05-31,16803996,158.4199981689453,0.30217688249193486,77
PWR,monthly,2020-03-31,55040000,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(55040000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(29447200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(22861100)}]",2026-05-31,20154178,709.9299926757812,0.3661732921511628,77
CAH,monthly,2020-03-31,83305700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(83305700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(64241000)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(56049700)}]",2026-05-31,39472931,199.22999572753903,0.473832294788952,77
CM,monthly,2020-03-31,50402400,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(50402400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(17588800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(15537800)}]",2026-05-31,13127305,114.36000061035156,0.260449998412774,77
ETR,monthly,2020-03-31,106306000,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(106306000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(57040400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(50312200)}]",2026-05-31,68401201,111.93000030517578,0.6434368803266043,77
A,monthly,2020-03-31,70839900,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(70839900)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(43628100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(38918800)}]",2026-05-31,33281938,113.77999877929688,0.46981909912351655,77
NJR,monthly,2020-03-31,22404000,2252,0,2,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(22404000)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(12175100)}]",2026-05-31,8791212,57.400001525878906,0.3923947509373326,77
RHP,monthly,2020-03-31,32604000,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(32604000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(8234700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(5612600)}]",2026-05-31,11388885,110.98999786376952,0.3493094405594406,77
H,monthly,2020-03-31,51458000,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(51458000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(18140100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(13225100)}]",2026-05-31,12325534,173.19000244140625,0.23952609895448715,77
TKR,monthly,2020-03-31,21032500,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(21032500)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(15700700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(10243400)}]",2026-05-31,18716393,117.1999969482422,0.8898796148817306,77
PGP,monthly,2020-03-31,3880800,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(3880800)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(1707200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1219500)}]",2026-05-31,716952,8.579999923706055,0.18474335188620902,77
CAF,monthly,2020-03-31,3287700,2252,0,3,"[{'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(3287700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2494800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2218700)}]",2026-05-31,867012,19.780000686645508,0.2637138425038781,77
