Symbol,market_cap,timeframe,HVD_date_1,HVD_vol_1,HVD_date_2,HVD_vol_2,HVD_date_3,HVD_vol_3,HVD_date_4,HVD_vol_4,HVD_date_5,HVD_vol_5,HVD_date_6,HVD_vol_6,HVD_date_7,HVD_vol_7,HVD_date_8,HVD_vol_8,HVD_date_9,HVD_vol_9,HVD_date_10,HVD_vol_10,HVD_date_11,HVD_vol_11,HVD_date_12,HVD_vol_12,HVD_date_13,HVD_vol_13,HVD_date_14,HVD_vol_14,HVD_date_15,HVD_vol_15,HVD_date_16,HVD_vol_16,HVD_date_17,HVD_vol_17,HVD_date_18,HVD_vol_18,HVD_date_19,HVD_vol_19,HVD_date_20,HVD_vol_20
BRX,9956848995.707386,monthly,2026-03-01,58051800,2026-01-01,59451400,2025-12-01,63467300,2025-10-01,55235900,2024-02-01,62041700,2023-10-01,59634800,2023-03-01,57436500,2023-02-01,55977800,2022-03-01,68826100,2022-02-01,57770500,2022-01-01,65026100,2021-03-01,62759800,2020-12-01,55276700.0,2020-11-01,98708800.0,2020-09-01,67540500.0,2020-06-01,85916800.0,2020-05-01,85001300.0,2020-04-01,114651600.0,2020-03-01,97802100.0,2020-02-01,58353700.0
SHAK,2432985090.3924303,monthly,2026-05-01,52789103,2026-03-01,29344000,2026-01-01,33091900,2025-12-01,39205700,2025-10-01,31749000,2025-08-01,29016500,2025-07-01,31276100,2025-05-01,35337100,2025-04-01,32678200,2025-03-01,28365800,2025-02-01,31835700,2021-11-01,27863600,2021-05-01,27925000.0,2020-08-01,30586100.0,2020-07-01,32138700.0,2020-06-01,33316100.0,2020-05-01,33133900.0,2020-04-01,53185300.0,2020-03-01,52818700.0,2020-02-01,40508700.0
FRO,7907565456.012477,monthly,2026-04-01,67252100,2026-03-01,112274300,2026-01-01,69931800,2025-06-01,67471700,2025-01-01,85339300,2024-12-01,68776900,2023-10-01,74549700,2023-06-01,99384400,2023-03-01,72390200,2023-01-01,121819800,2022-12-01,106351500,2022-11-01,83964800,2022-10-01,68514800.0,2022-09-01,83870600.0,2022-08-01,68467600.0,2022-03-01,69033300.0,2020-06-01,106764300.0,2020-05-01,101314800.0,2020-04-01,139021800.0,2020-03-01,85163900.0
TNK,2355435824.892288,monthly,2026-03-01,13471100,2025-10-01,11828200,2025-08-01,13192500,2025-06-01,11818100,2025-05-01,11930300,2025-04-01,12353700,2023-05-01,11576200,2023-03-01,12213200,2022-09-01,13571700,2021-06-01,11996500,2021-03-01,12145100,2021-02-01,13247200,2020-09-01,12063800.0,2020-08-01,16007100.0,2020-07-01,19944400.0,2020-06-01,36058200.0,2020-05-01,32548200.0,2020-04-01,42501400.0,2020-03-01,28584900.0,2020-02-01,14461300.0
BDC,4654591457.068249,monthly,2026-05-01,9069377,2026-04-01,7874700,2026-03-01,8043500,2025-07-01,6860700,2025-03-01,7087500,2024-08-01,6553400,2024-02-01,7274000,2023-11-01,7864900,2023-10-01,9412600,2022-11-01,6568900,2022-06-01,8183100,2022-02-01,7934400,2021-03-01,9375200.0,2020-10-01,6608300.0,2020-09-01,7498100.0,2020-07-01,8386700.0,2020-06-01,9679500.0,2020-05-01,7336300.0,2020-04-01,11096200.0,2020-03-01,10756500.0
BLX,2181900444.171779,monthly,2026-03-01,3601100,2026-01-01,3192900,2025-12-01,3012400,2025-10-01,3132400,2025-04-01,3261100,2025-03-01,3093500,2024-12-01,2983700,2024-07-01,3976500,2024-02-01,2910400,2022-06-01,3070300,2021-12-01,3558100,2021-11-01,3172900,2021-03-01,3151000.0,2020-11-01,2835500.0,2020-08-01,3577000.0,2020-07-01,5029100.0,2020-06-01,3437200.0,2020-05-01,2889200.0,2020-04-01,6630600.0,2020-03-01,5201700.0
PCTY,5694410945.26672,monthly,2026-05-01,13734681,2026-04-01,17201600,2026-03-01,15180100,2026-02-01,12221500,2025-12-01,11952800,2025-11-01,14662300,2025-10-01,12840500,2025-09-01,12251600,2025-08-01,12249600,2025-06-01,12282500,2024-08-01,14152800,2024-06-01,11864600,2024-05-01,15115800.0,2024-02-01,13140700.0,2023-11-01,16390300.0,2023-05-01,13881900.0,2023-03-01,12424100.0,2022-11-01,13291800.0,2020-04-01,24568000.0,2020-03-01,12816900.0
TMHC,6606517021.052237,monthly,2026-06-01,59363212,2026-04-01,31625200,2025-10-01,29927700,2025-07-01,29107400,2023-06-01,27572400,2023-05-01,27589200,2022-10-01,25989500,2022-09-01,28857900,2022-06-01,30970400,2022-03-01,26029300,2021-07-01,27095600,2021-06-01,36907900,2021-01-01,28938200.0,2020-09-01,27552000.0,2020-07-01,35835500.0,2020-06-01,44970200.0,2020-05-01,46907100.0,2020-04-01,53549400.0,2020-03-01,91616700.0,2020-02-01,86662600.0
NVST,4387144637.381381,monthly,2026-05-01,69354603,2026-03-01,53589900,2025-07-01,50510900,2025-05-01,60226000,2025-04-01,65145600,2025-03-01,76084900,2024-08-01,69128200,2024-07-01,52010500,2024-06-01,53916500,2024-02-01,61664300,2023-12-01,56375400,2023-11-01,57298100,2023-10-01,50827800.0,2023-08-01,61568800.0,2023-05-01,52695100.0,2022-03-01,51473200.0,2021-04-01,86102400.0,2020-05-01,71302900.0,2020-03-01,92122300.0,2020-02-01,63401400.0
MSGS,9461618179.754547,monthly,2026-04-01,4447300,2026-03-01,5297000,2025-10-01,4494300,2025-09-01,5179100,2025-08-01,4353300,2025-06-01,4328000,2023-09-01,4452400,2023-08-01,5631700,2023-07-01,7821300,2022-10-01,4746100,2021-03-01,6164300,2021-02-01,4501800,2020-11-01,5646300.0,2020-09-01,5058500.0,2020-08-01,4947500.0,2020-06-01,4261100.0,2020-05-01,5282600.0,2020-04-01,8609476.0,2020-03-01,13985653.0,2020-02-01,6139640.0
DK,2930770252.2153907,monthly,2026-03-01,38706100,2025-11-01,31351900,2025-09-01,46946700,2025-08-01,48971400,2025-07-01,38438500,2025-06-01,33861400,2025-05-01,38295600,2025-04-01,32646300,2025-03-01,35851900,2023-05-01,37213100,2023-03-01,43349400,2022-08-01,32500500,2022-06-01,45069400.0,2022-05-01,32161400.0,2022-03-01,35206100.0,2020-09-01,31713200.0,2020-08-01,33654000.0,2020-06-01,37096100.0,2020-04-01,33541600.0,2020-03-01,94421700.0
PEB,2160817521.783069,monthly,2026-04-01,59160100,2026-03-01,54246700,2026-01-01,45653000,2025-09-01,66041300,2025-07-01,50168000,2025-06-01,50690500,2025-04-01,59257200,2025-03-01,51389300,2024-08-01,44253000,2023-06-01,56499000,2023-03-01,94019800,2023-02-01,45036300,2022-12-01,45497100.0,2022-10-01,47202000.0,2020-09-01,47848000.0,2020-07-01,53340100.0,2020-06-01,78336200.0,2020-05-01,61730700.0,2020-04-01,66444000.0,2020-03-01,108992600.0
ANF,4065945647.4210415,monthly,2025-10-01,46706600,2025-08-01,47122400,2025-05-01,69642000,2025-04-01,55497100,2025-03-01,62560600,2025-01-01,47561700,2023-08-01,53080400,2023-05-01,49835000,2022-08-01,56884800,2022-05-01,62356100,2022-03-01,53513000,2021-08-01,51171200,2020-11-01,52771000.0,2020-09-01,49016700.0,2020-08-01,63519200.0,2020-07-01,53321000.0,2020-06-01,57334600.0,2020-05-01,58796500.0,2020-04-01,50263700.0,2020-03-01,86675800.0
LEA,6855013078.093475,monthly,2026-03-01,14225900,2025-12-01,15129800,2025-09-01,16378500,2025-07-01,16432300,2025-06-01,14738500,2025-04-01,14847400,2025-03-01,19373700,2024-12-01,17864800,2024-10-01,17322400,2024-09-01,14237800,2024-07-01,15044300,2024-06-01,16193100,2024-05-01,18497900.0,2023-10-01,14857800.0,2023-06-01,15660500.0,2023-05-01,13897600.0,2023-03-01,14609600.0,2022-03-01,15219900.0,2020-04-01,15653500.0,2020-03-01,21093300.0
ALRM,2292003388.029045,monthly,2026-04-01,9638600,2026-03-01,9545700,2025-12-01,8526100,2025-09-01,9912500,2025-08-01,8512800,2024-12-01,9402100,2024-11-01,9187600,2024-09-01,10477300,2024-08-01,8633100,2024-06-01,12604300,2024-05-01,10497700,2021-01-01,9805700,2020-12-01,9597100.0,2020-11-01,9047400.0,2020-09-01,8632000.0,2020-08-01,14160700.0,2020-06-01,16303300.0,2020-05-01,17078000.0,2020-03-01,18556100.0,2020-02-01,8641700.0
RVT,2190388680.0,monthly,2026-01-01,10859800,2025-12-01,6682000,2025-07-01,7679300,2025-04-01,7575800,2025-03-01,6714000,2024-12-01,6506800,2023-11-01,6290500,2023-10-01,6148200,2023-06-01,6998300,2022-12-01,6656900,2022-11-01,6414500,2022-10-01,6391500,2022-06-01,6205000.0,2022-05-01,6853900.0,2022-01-01,8158800.0,2021-12-01,7301600.0,2020-11-01,6257200.0,2020-06-01,6622600.0,2020-04-01,9789700.0,2020-03-01,15257400.0
LOPE,3851466819.888275,monthly,2025-12-01,8365500,2025-11-01,8655800,2022-06-01,9312000,2022-05-01,8365600,2022-03-01,8442900,2022-02-01,9505200,2022-01-01,7181700,2021-12-01,9600000,2021-11-01,8739800,2021-10-01,7500200,2021-09-01,6719500,2021-05-01,7737200,2021-03-01,7421500.0,2021-02-01,8961200.0,2020-07-01,6921900.0,2020-06-01,7967100.0,2020-05-01,9075700.0,2020-04-01,8608800.0,2020-03-01,17284000.0,2020-02-01,15712300.0
GATX,6470229782.27129,monthly,2026-04-01,4300700,2026-03-01,4221800,2025-09-01,4451300,2025-05-01,4263300,2025-04-01,5007700,2024-07-01,4398200,2023-03-01,4392500,2022-05-01,4208800,2022-04-01,4972000,2022-03-01,4568300,2021-03-01,5783000,2021-01-01,5074700,2020-12-01,4527500.0,2020-09-01,4642900.0,2020-07-01,6288000.0,2020-06-01,5624000.0,2020-05-01,5554500.0,2020-04-01,8125000.0,2020-03-01,8949300.0,2020-02-01,4753400.0
TKR,9814013881.317688,monthly,2026-05-01,18716393,2026-04-01,14249600,2026-03-01,17319000,2026-01-01,14401100,2025-12-01,14462000,2025-09-01,14852400,2025-07-01,15612900,2025-04-01,20015900,2025-02-01,14406200,2024-11-01,13757200,2023-08-01,16997300,2023-03-01,13390700,2023-02-01,13916300.0,2022-03-01,14213500.0,2021-03-01,14367900.0,2021-02-01,15923600.0,2020-06-01,17007400.0,2020-04-01,14680800.0,2020-03-01,21032500.0,2020-02-01,15700700.0
KBH,3898600474.51581,monthly,2025-03-01,36606500,2023-06-01,42954000,2023-03-01,45618700,2022-10-01,36938000,2022-09-01,43187500,2022-06-01,48291800,2022-05-01,41412000,2022-04-01,54257500,2022-03-01,57521800,2022-01-01,64021000,2021-07-01,36681900,2021-06-01,45450200,2021-03-01,36750700.0,2021-01-01,50094700.0,2020-09-01,38021900.0,2020-07-01,37317000.0,2020-06-01,60342400.0,2020-05-01,43672400.0,2020-04-01,62572900.0,2020-03-01,85210200.0
OLLI,4347196511.976474,monthly,2026-04-01,28954000,2026-03-01,35440900,2025-12-01,32032600,2025-06-01,29957700,2025-04-01,31544500,2024-06-01,29017400,2023-03-01,29387400,2022-12-01,36251900,2022-06-01,39284700,2022-05-01,34318600,2022-04-01,30056400,2022-03-01,39299200,2021-12-01,40431500.0,2021-01-01,37383600.0,2020-12-01,32118700.0,2020-06-01,31804000.0,2020-05-01,34148200.0,2020-04-01,34529100.0,2020-03-01,46716900.0,2020-02-01,34196800.0
ACA,7083157778.252622,monthly,2026-08-01,6575729,2026-03-01,8538400,2025-08-01,6617600,2025-07-01,5898800,2025-04-01,6672400,2025-03-01,8204200,2024-08-01,7144300,2024-04-01,5677100,2023-11-01,5977500,2023-06-01,7066700,2023-03-01,8700200,2022-03-01,7283500,2021-08-01,7218300.0,2021-03-01,8145600.0,2021-01-01,5676100.0,2020-09-01,5978400.0,2020-06-01,7798900.0,2020-05-01,7813000.0,2020-04-01,7954100.0,2020-03-01,9146900.0
PFSI,4469693259.911743,monthly,2026-03-01,15191300,2026-01-01,14324900,2022-10-01,15224100,2022-05-01,15134000,2022-04-01,14139500,2021-11-01,14945500,2021-06-01,16016700,2021-05-01,14730400,2021-04-01,14303100,2021-03-01,25075700,2021-02-01,16158800,2021-01-01,19119800,2020-12-01,15113000.0,2020-11-01,18149300.0,2020-10-01,15714600.0,2020-08-01,17587300.0,2020-06-01,23613400.0,2020-04-01,19654000.0,2020-03-01,32521600.0,2020-02-01,18560600.0
CXT,2798860612.383927,monthly,2023-04-01,20492773,2023-03-01,29980181,2023-02-01,17142717,2023-01-01,20899240,2022-06-01,19110228,2022-03-01,21025626,2022-01-01,18110061,2021-06-01,19209265,2021-03-01,18744018,2021-01-01,19551289,2020-12-01,22613970,2020-11-01,23986390,2020-10-01,26274331.0,2020-09-01,19276633.0,2020-07-01,20153292.0,2020-06-01,31865351.0,2020-05-01,25321669.0,2020-04-01,26304561.0,2020-03-01,37779104.0,2020-02-01,17956037.0
HCC,4291743649.206693,monthly,2026-03-01,19831100,2025-08-01,19428600,2025-07-01,27153100,2025-06-01,20442400,2025-05-01,19355100,2025-04-01,23433200,2025-03-01,20377600,2025-02-01,18941900,2024-03-01,20522400,2024-02-01,19216800,2022-06-01,21120600,2022-05-01,21808600,2022-03-01,24707000.0,2021-11-01,18760800.0,2021-09-01,19385000.0,2021-08-01,21546200.0,2020-05-01,21388200.0,2020-04-01,21674000.0,2020-03-01,31854400.0,2020-02-01,19168200.0
AVT,7084419457.85398,monthly,2026-05-01,18572074,2026-04-01,27827200,2026-03-01,18651200,2026-01-01,26927100,2025-10-01,19606000,2025-09-01,24037100,2025-04-01,23607800,2025-03-01,24772600,2024-12-01,20406800,2022-09-01,20322700,2022-08-01,20742700,2022-06-01,20032000,2022-05-01,19672100.0,2021-03-01,18248600.0,2021-01-01,22958800.0,2020-12-01,18224100.0,2020-07-01,19270000.0,2020-06-01,26147000.0,2020-05-01,22645300.0,2020-03-01,28772400.0
WH,6540560456.563399,monthly,2026-04-01,25667500,2026-03-01,28450000,2026-01-01,27111400,2025-12-01,25323200,2025-11-01,22792700,2025-10-01,29632600,2025-07-01,31198900,2025-06-01,21740700,2025-05-01,22398400,2025-04-01,20509300,2025-03-01,25169300,2023-10-01,24884400,2023-05-01,29030800.0,2023-03-01,23338300.0,2022-09-01,23438600.0,2021-12-01,22669000.0,2020-06-01,29455100.0,2020-05-01,24274500.0,2020-04-01,26429400.0,2020-03-01,43780300.0
EPR,4567507823.363821,monthly,2026-03-01,21966100,2025-10-01,20511300,2025-09-01,22339800,2025-08-01,20472600,2025-07-01,16907700,2025-04-01,18527100,2022-09-01,17071500,2021-02-01,19034300,2021-01-01,26648400,2020-12-01,23406500,2020-11-01,27606100,2020-10-01,27607600,2020-09-01,21681100.0,2020-08-01,20124300.0,2020-07-01,18595500.0,2020-06-01,39631200.0,2020-05-01,39448400.0,2020-04-01,46253900.0,2020-03-01,60212000.0,2020-02-01,17924100.0
KBR,4230980802.7475967,monthly,2026-05-01,33426803,2026-03-01,34501500,2025-12-01,32998600,2025-03-01,35289800,2025-02-01,36900700,2024-11-01,39285900,2023-11-01,44216300,2023-10-01,33651400,2023-06-01,39546800,2022-06-01,48613200,2022-04-01,34865600,2022-03-01,44222500,2021-06-01,34070400.0,2021-04-01,33748900.0,2021-03-01,42080800.0,2020-09-01,33311500.0,2020-06-01,35264100.0,2020-05-01,35350900.0,2020-04-01,33589800.0,2020-03-01,57801400.0
FUL,3402053770.8151736,monthly,2026-04-01,11559500,2026-03-01,16574200,2026-01-01,10872900,2025-09-01,10554900,2025-07-01,10419300,2025-06-01,10029500,2025-04-01,11891200,2025-03-01,13734900,2025-01-01,9161500,2023-01-01,9448600,2022-03-01,10506400,2021-06-01,10311600,2021-03-01,9533000.0,2021-02-01,9422600.0,2021-01-01,10084100.0,2020-09-01,9966300.0,2020-07-01,11445700.0,2020-06-01,12966600.0,2020-04-01,13900500.0,2020-03-01,17641300.0
OII,3992777692.329693,monthly,2026-04-01,25771600,2026-03-01,27443000,2025-04-01,25253000,2023-10-01,24725100,2023-09-01,25541100,2022-10-01,32018600,2022-09-01,25320900,2022-06-01,35271000,2022-03-01,27783000,2021-03-01,30097500,2021-01-01,30067800,2020-11-01,26670600,2020-09-01,29798000.0,2020-08-01,25431500.0,2020-07-01,33215300.0,2020-06-01,36334500.0,2020-05-01,38148400.0,2020-04-01,47304600.0,2020-03-01,72555200.0,2020-02-01,25164200.0
NVG,2703188520.0,monthly,2026-03-01,15507900,2026-01-01,13169300,2025-12-01,16383400,2025-04-01,14244400,2024-12-01,18497800,2024-11-01,13211300,2024-10-01,13317700,2024-08-01,14377800,2024-07-01,15269500,2023-12-01,17863400,2023-11-01,18692400,2023-10-01,16663100,2023-03-01,15060600.0,2023-01-01,14713300.0,2022-12-01,21988400.0,2022-11-01,17736800.0,2022-10-01,18215100.0,2022-06-01,13131200.0,2020-04-01,16043300.0,2020-03-01,28523500.0
KWR,2789571775.639249,monthly,2026-04-01,3778000,2026-03-01,3963600,2025-12-01,2890500,2025-11-01,2771400,2025-09-01,2578200,2025-08-01,3341400,2025-07-01,4300000,2025-06-01,3691900,2025-05-01,3287800,2025-04-01,4105100,2025-03-01,3563400,2025-02-01,2594700,2025-01-01,3282600.0,2024-12-01,3119100.0,2023-06-01,2524700.0,2021-03-01,2543100.0,2020-06-01,2984900.0,2020-05-01,3312400.0,2020-04-01,3218600.0,2020-03-01,4412300.0
HSIC,9677228677.344366,monthly,2026-05-01,30344351,2025-11-01,31503700,2025-10-01,31963100,2025-09-01,32030200,2025-08-01,43339300,2025-07-01,36234200,2025-06-01,32916100,2025-05-01,35988300,2025-03-01,35725100,2025-02-01,50139400,2024-11-01,41706500,2024-09-01,38583500,2024-08-01,54398700.0,2023-11-01,30327400.0,2020-08-01,29313300.0,2020-07-01,30961100.0,2020-06-01,36476900.0,2020-05-01,37871500.0,2020-04-01,34692900.0,2020-03-01,65375900.0
EXG,2900273280.0,monthly,2025-04-01,19522900,2023-03-01,14540900,2022-12-01,15746100,2022-10-01,14234600,2022-06-01,16531900,2022-05-01,17715300,2022-03-01,14083700,2022-02-01,18505500,2022-01-01,18976700,2021-03-01,15216300,2021-02-01,14453600,2021-01-01,14543200,2020-12-01,15069800.0,2020-10-01,17819800.0,2020-09-01,14622800.0,2020-06-01,18698500.0,2020-05-01,15791500.0,2020-04-01,21715300.0,2020-03-01,51672100.0,2020-02-01,21235600.0
ZWS,8488773829.715343,monthly,2025-04-01,29733700,2024-09-01,56325400,2023-11-01,37722800,2023-06-01,39131800,2023-02-01,29633200,2023-01-01,34046400,2022-10-01,32707400,2021-10-01,36946820,2021-09-01,36701605,2021-06-01,42348947,2021-03-01,37480933,2021-02-01,33612102,2021-01-01,38478869.0,2020-09-01,32717757.0,2020-07-01,32738726.0,2020-06-01,41265690.0,2020-05-01,36421344.0,2020-04-01,45265519.0,2020-03-01,61481155.0,2020-02-01,31078758.0
FBP,4077479782.836474,monthly,2026-03-01,37389200,2023-03-01,46715000,2022-10-01,34965700,2022-07-01,35596000,2022-06-01,41394400,2022-05-01,40240000,2022-04-01,45924000,2022-03-01,55155500,2022-01-01,37350500,2021-12-01,41827700,2021-09-01,43873000,2021-07-01,40446200,2021-06-01,49289100.0,2021-03-01,58750700.0,2021-01-01,37828300.0,2020-12-01,34683300.0,2020-11-01,37149000.0,2020-06-01,40938900.0,2020-04-01,39942300.0,2020-03-01,60695200.0
PPLI,3330328455.380818,monthly,2026-05-01,28145400,2025-09-01,28400900,2025-08-01,34048900,2025-03-01,30449400,2024-05-01,45069843,2022-12-01,30627374,2022-11-01,37128911,2022-10-01,31877095,2021-05-01,29162369,2021-03-01,28661897,2020-12-01,27880665,2020-11-01,28449549,2020-09-01,32720126.0,2020-08-01,40654465.0,2020-07-01,97757671.0,2020-06-01,134535978.0,2020-05-01,123018390.0,2020-04-01,117736326.0,2020-03-01,186725462.0,2020-02-01,109407560.0
UNFI,2973305408.757853,monthly,2025-12-01,24680300,2025-10-01,23396100,2025-09-01,25238400,2025-07-01,26186600,2025-06-01,32383300,2024-10-01,22328900,2023-12-01,31174900,2023-06-01,29745700,2023-03-01,27316600,2021-09-01,23149500,2021-06-01,33066500,2021-03-01,37180800,2021-01-01,42076500.0,2020-12-01,39782600.0,2020-10-01,35036400.0,2020-09-01,33258200.0,2020-06-01,46935400.0,2020-05-01,62509500.0,2020-04-01,34336200.0,2020-03-01,62553000.0
SKYW,3938662655.150778,monthly,2025-03-01,12600800,2024-03-01,13267400,2024-02-01,11017900,2023-06-01,19824300,2023-05-01,12223300,2023-03-01,19941100,2023-02-01,14315600,2022-12-01,14121500,2022-10-01,10673500,2022-09-01,17996600,2022-05-01,11210400,2022-04-01,11912900,2022-03-01,20265800.0,2022-02-01,15210100.0,2021-08-01,11007900.0,2020-11-01,10810600.0,2020-06-01,18324800.0,2020-05-01,16158600.0,2020-04-01,14922800.0,2020-03-01,25492400.0
FCPT,2807384559.514788,monthly,2026-04-01,16072300,2026-03-01,15146300,2026-01-01,19273200,2025-12-01,19581700,2025-09-01,15456700,2025-06-01,15898800,2025-04-01,18700700,2025-03-01,21336600,2024-12-01,15702900,2024-09-01,13803200,2024-08-01,14776900,2023-12-01,19029900,2023-10-01,16240300.0,2023-06-01,14235400.0,2022-04-01,18555600.0,2021-01-01,13960100.0,2020-06-01,22520500.0,2020-05-01,15262500.0,2020-04-01,17143600.0,2020-03-01,24892200.0
AB,3353048375.050923,monthly,2026-03-01,8603600,2025-04-01,11554900,2025-03-01,20431300,2025-02-01,19099600,2025-01-01,9814900,2024-12-01,8924300,2023-12-01,11207800,2023-11-01,8562400,2022-12-01,9995100,2022-05-01,10709500,2022-04-01,9157100,2022-02-01,9619700,2021-05-01,8746200.0,2021-03-01,12228200.0,2021-02-01,10951000.0,2020-10-01,13250300.0,2020-06-01,9098800.0,2020-04-01,11199600.0,2020-03-01,25119300.0,2020-02-01,10077400.0
QGEN,8121405721.399845,monthly,2026-08-01,35351242,2026-07-01,32648062,2026-05-01,33960680,2026-04-01,41786500,2026-03-01,46491100,2026-01-01,64250900,2025-08-01,31831000,2025-07-01,32834900,2025-05-01,31928000,2025-04-01,33666700,2024-09-01,30617500,2024-01-01,33844360,2023-10-01,29919813.0,2023-08-01,31596960.0,2022-10-01,32699973.0,2020-08-01,44077292.0,2020-07-01,30377860.0,2020-04-01,27561850.0,2020-03-01,77367868.0,2020-02-01,42145008.0
CMPR,2229594524.994314,monthly,2025-12-01,3794900,2025-10-01,3693100,2025-09-01,4889200,2025-08-01,4582600,2025-07-01,6630100,2025-06-01,5428000,2025-05-01,4667800,2025-04-01,4573400,2025-03-01,5190500,2025-02-01,4868700,2024-08-01,4014100,2024-02-01,5271400,2023-03-01,4442300.0,2022-09-01,3614800.0,2020-07-01,4594500.0,2020-06-01,6283100.0,2020-05-01,5772200.0,2020-04-01,8877300.0,2020-03-01,10981400.0,2020-02-01,5126600.0
UTF,2664957672.0,monthly,2026-04-01,6866000,2026-03-01,7717500,2026-01-01,7716100,2025-12-01,9199600,2025-11-01,7767300,2025-10-01,15415500,2025-09-01,11693800,2025-04-01,6137800,2024-01-01,7172100,2023-12-01,5349700,2023-11-01,5456900,2023-10-01,6500500,2023-09-01,5320400.0,2021-01-01,5242600.0,2020-11-01,6013200.0,2020-06-01,6770300.0,2020-05-01,6580500.0,2020-04-01,10021900.0,2020-03-01,18236100.0,2020-02-01,7232900.0
NMZ,2233366160.0,monthly,2026-05-01,11305427,2026-04-01,9606700,2026-03-01,10362200,2025-12-01,14631600,2025-04-01,11505600,2024-08-01,9793500,2024-07-01,11630900,2023-12-01,11740600,2023-10-01,12261500,2023-09-01,9096500,2022-12-01,13448200,2022-11-01,9050600,2022-10-01,12621000.0,2022-09-01,10637800.0,2022-08-01,9529400.0,2022-07-01,9360100.0,2022-06-01,12350900.0,2022-05-01,13850200.0,2022-04-01,14038900.0,2020-03-01,18495100.0
NAD,2793857850.0,monthly,2026-03-01,20723000,2025-12-01,19685200,2025-09-01,15979100,2025-05-01,17101200,2025-04-01,26986900,2024-12-01,23664900,2024-10-01,18332900,2024-09-01,17011400,2024-05-01,16677000,2023-12-01,20909600,2023-11-01,22156100,2023-10-01,20711700,2023-09-01,17891700.0,2022-12-01,27136900.0,2022-11-01,20491700.0,2022-10-01,17408700.0,2022-06-01,19626700.0,2022-05-01,19216700.0,2022-03-01,17819900.0,2020-03-01,29129700.0
ADX,3004304120.0,monthly,2026-04-01,6962500,2026-03-01,6663300,2026-01-01,6800500,2025-12-01,5489800,2025-11-01,6905000,2025-10-01,5976500,2025-07-01,6689600,2025-06-01,6111400,2025-04-01,6958800,2025-03-01,6345800,2025-01-01,7149800,2024-11-01,7182900,2024-08-01,5847000.0,2023-01-01,6698500.0,2022-12-01,6031900.0,2022-01-01,5928800.0,2021-11-01,5974400.0,2020-04-01,8269700.0,2020-03-01,16385200.0,2020-02-01,7099500.0
KYN,2328865020.0,monthly,2025-04-01,14404600,2024-01-01,15501700,2022-06-01,18531800,2022-05-01,17268400,2022-04-01,15835600,2022-03-01,20643500,2022-01-01,16985900,2021-12-01,18562800,2021-03-01,15795900,2021-01-01,20782200,2020-12-01,28385400,2020-11-01,21170000,2020-10-01,37334400.0,2020-09-01,26621200.0,2020-07-01,17626100.0,2020-06-01,26917200.0,2020-05-01,18439200.0,2020-04-01,38106800.0,2020-03-01,69453300.0,2020-02-01,17766000.0
CACC,6577920732.325349,monthly,2026-04-01,2903200,2026-03-01,5020200,2026-01-01,3246100,2025-11-01,2898400,2025-10-01,3279600,2025-06-01,5120100,2023-01-01,3310600,2021-09-01,4546100,2021-08-01,2977100,2021-06-01,2814600,2021-03-01,2789000,2021-01-01,4251200,2020-11-01,4764100.0,2020-10-01,3635900.0,2020-09-01,4928900.0,2020-08-01,2815900.0,2020-06-01,5428800.0,2020-05-01,5210200.0,2020-04-01,7758100.0,2020-03-01,7955500.0
CMC,7673406490.333379,monthly,2026-03-01,31984400,2026-01-01,28234600,2025-10-01,33937400,2025-04-01,26890100,2025-03-01,30539400,2024-01-01,26254700,2023-10-01,30642000,2023-03-01,31201100,2022-10-01,25628200,2022-06-01,28326300,2022-03-01,35315300,2021-06-01,29305600,2021-03-01,38748400.0,2021-02-01,29015300.0,2021-01-01,30865600.0,2020-12-01,25691900.0,2020-06-01,34569800.0,2020-04-01,28383600.0,2020-03-01,47788400.0,2020-02-01,25613700.0
THO,4098997093.085568,monthly,2026-03-01,19815600,2025-04-01,19684500,2025-03-01,25710400,2023-03-01,20378400,2022-10-01,19924400,2022-09-01,21148000,2022-06-01,24660400,2022-05-01,27018300,2022-04-01,21516900,2022-03-01,26990100,2022-01-01,21154500,2021-12-01,18061900,2021-06-01,22898800.0,2021-03-01,18173700.0,2020-09-01,25972100.0,2020-07-01,18333600.0,2020-06-01,27933800.0,2020-05-01,22612500.0,2020-04-01,21713000.0,2020-03-01,32649900.0
ETY,2226748380.0,monthly,2026-04-01,7392600,2025-04-01,8315800,2024-08-01,7003300,2022-12-01,7437200,2022-01-01,7186400,2021-04-01,6800900,2021-03-01,6777500,2021-02-01,6453800,2021-01-01,6612600,2020-12-01,7610900,2020-11-01,8456200,2020-10-01,8547000,2020-09-01,7623800.0,2020-08-01,6864800.0,2020-07-01,6831100.0,2020-06-01,8351700.0,2020-05-01,6798000.0,2020-04-01,10696000.0,2020-03-01,24153500.0,2020-02-01,9126700.0
CFR,9753009317.462736,monthly,2026-04-01,10554000,2026-03-01,12713800,2026-01-01,11589800,2025-08-01,10914600,2025-04-01,11694000,2025-03-01,10861200,2024-10-01,11647300,2024-07-01,14752800,2023-10-01,11477700,2023-07-01,14175400,2023-06-01,10842200,2023-05-01,14555400,2023-04-01,11563500.0,2023-03-01,21567100.0,2022-09-01,10583900.0,2021-03-01,10350400.0,2020-06-01,10338900.0,2020-05-01,11116300.0,2020-04-01,15928100.0,2020-03-01,23184500.0
